Year,Precinct,DateofStop,CrimeSuspected,ArrestMade,SummonsIssued,Frisked,Searched,ContrabandFound,PistolFound,RifleFound,AssaultWeaponFound,KnifeFound,MachineGunFound,OtherWeaponFound,PhysicalForceUsed,SuspectHeldAgainstWall,SuspectHeldontheGround,DidPoliceDrawtheirWeapon,SuspectPutinHandcuffs,Sex,Race,age,Address,LocationofStopIntersection,LocationofCrossStreet,Intersection,City,xcoord,ycoord,Zipcode,State,AUTO_UNIQUE_ID_2017-12-18_newmathishere_bronxstopandfr,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType,MNumber,MNumberFractional,MPreDirectional,MName,MSuffix,MPostDirectional,MSuiteType,MSuiteNumber,MPostOfficeBoxType,MPostOfficeBoxNumber,MCity,MState,MZip,MZipPlus1,MZipPlus2,MZipPlus3,MZipPlus4,MZipPlus5,MPreQualifier,MPostQualifier,MConsolidatedCity,MMinorCivilDivision,MCountySubRegion,MCounty,MPreType,MPreArticle,MPostArticle
2016,40,8122016,Robbery,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black,12,   ,3 Avenue,EAST 157 STREET,3 Avenue & EAST 157 STREET,Bronx,1008449,238351,,New York,2097,USCGeocoder,19,1,4.1,,6c4890e9-c6cb-417b-95ee-f823817b2e45,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,9202016,Criminal Possession of Weapon,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black,70,   ,Courtlandt Avenue,EAST 151 STREET,Courtlandt Avenue & EAST 151 STREET,Bronx,1006698,237295,,New York,2098,USCGeocoder,20,1,4.1,,70d92735-87a5-438e-9df2-c13319640884,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,10/7/16,Criminal Possession of Weapon,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black,23,   ,East 146 Street,SAINT ANNS AVENUE,East 146 Street & SAINT ANNS AVENUE,Bronx,1008029,235232,,New York,2283,USCGeocoder,20,1,4.1,,0f304cee-daf1-44b5-b654-94c0cb49348b,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,10/7/16,Grand Larceny Auto,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black,27,   ,Jackson Avenue,EAST 149 STREET,Jackson Avenue & EAST 149 STREET,Bronx,1009419,235573,,New York,2284,USCGeocoder,21,1,4.1,,e2cf2ff5-8217-44fb-a093-a7d8359b2798,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,10/3/16,Criminal Possession of Weapon,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black,15,   ,Willis Avenue,EAST 142 STREET,Willis Avenue & EAST 142 STREET,Bronx,1006109,234993,,New York,2285,USCGeocoder,21,1,4.1,,a501257a-ac0e-4da5-8219-7ac27a588c36,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,10/3/16,Criminal Possession of Weapon,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Male,Black,17,   ,Willis Avenue,EAST 142 STREET,Willis Avenue & EAST 142 STREET,Bronx,1006109,234993,,New York,2286,USCGeocoder,21,1,4.1,,eb65a545-baee-4f99-8a96-c559ef72bf9a,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,10/4/16,Criminal Possession of Weapon,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,White-Hispanic,40,   ,East 151 Street,MORRIS AVENUE,East 151 Street & MORRIS AVENUE,Bronx,1005807,237596,,New York,2287,USCGeocoder,20,1,4.1,,145bacae-2b82-4706-92e3-57f24acd894c,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,10/18/16,Misdemeanor,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,White-Hispanic,32,   ,Melrose Avenue,EAST 151 STREET,Melrose Avenue & EAST 151 STREET,Bronx,1007191,237130,,New York,2288,USCGeocoder,20,1,4.1,,706ac983-d42f-47d4-9dcc-f1cfe9e13d21,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,10/23/16,Criminal Possession of Weapon,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black,22,   ,3 Avenue,EAST 149 STREET,3 Avenue & EAST 149 STREET,Bronx,1007034,236608,,New York,2289,USCGeocoder,21,1,4.1,,e42d07fa-19dd-4cda-86c0-4406b466a7fb,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,10/8/16,Grand Larceny,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black,22,   ,Elton Avenue,EAST 158 STREET,Elton Avenue & EAST 158 STREET,Bronx,1008270,238696,,New York,2290,USCGeocoder,20,1,4.1,,8bfc92e8-4fdd-4170-be46-6efed2d2072e,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,10/26/16,Felony,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,Male,Black,46,   ,Grand Concourse,EAST 149 STREET,Grand Concourse & EAST 149 STREET,Bronx,1004369,237509,,New York,2291,USCGeocoder,20,1,4.1,,1221e4f2-adbf-4a7a-80ab-5b80a4c676b2,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,10/26/16,Felony,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Male,Black,26,   ,Grand Concourse,EAST 149 STREET,Grand Concourse & EAST 149 STREET,Bronx,1004369,237509,,New York,2292,USCGeocoder,20,1,4.1,,05f9d26d-3ede-4879-bbc4-e13919e382b6,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,10/19/16,Possession of a Controlled Substance,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black,58,   ,Bergen Avenue,EAST 149 STREET,Bergen Avenue & EAST 149 STREET,Bronx,1007288,236469,,New York,2293,USCGeocoder,20,1,4.1,,858b843c-4008-4de9-b315-6ac88f6d8f38,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,10/19/16,Possession of a Controlled Substance,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,White-Hispanic,1,   ,Saint Anns Avenue,EAST 149 STREET,Saint Anns Avenue & EAST 149 STREET,Bronx,1008345,235949,,New York,2294,USCGeocoder,20,1,4.1,,46fb1bfb-1056-4ac5-a76a-459caa840870,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,10/29/16,Petit Larceny,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,White-Hispanic,1,   ,Bergen Avenue,EAST 149 STREET,Bergen Avenue & EAST 149 STREET,Bronx,1007288,236469,,New York,2295,USCGeocoder,20,1,4.1,,36fb4e4e-22b2-492c-a275-f1b9b9239d95,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,11/3/16,Misdemeanor,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,White-Hispanic,31,   ,Grand Concourse,EAST 149 STREET,Grand Concourse & EAST 149 STREET,Bronx,1004369,237509,,New York,2296,USCGeocoder,20,1,4.1,,98505571-5088-4fe9-8703-93ae645e9259,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,10/7/16,Criminal Possession of Weapon,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Female,White-Hispanic,22,   ,Saint Anns Avenue,EAST 146 STREET,Saint Anns Avenue & EAST 146 STREET,Bronx,1008029,235232,,New York,2297,USCGeocoder,20,1,4.1,,1710e4cb-0d05-4361-8d52-5b3fdfd229fd,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,10/20/16,Possession of a Controlled Substance,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black-Hispanic,34,   ,Saint Anns Avenue,EAST 149 STREET,Saint Anns Avenue & EAST 149 STREET,Bronx,1008345,235949,,New York,2298,USCGeocoder,19,1,4.1,,94449b19-78c7-446a-a7ea-f470fdcca357,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,10/19/16,Possession of a Controlled Substance,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,White-Hispanic,40,   ,Saint Anns Avenue,EAST 149 STREET,Saint Anns Avenue & EAST 149 STREET,Bronx,1008345,235949,,New York,2299,USCGeocoder,20,1,4.1,,015e0f37-458a-4058-b1f6-409fbdc81969,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,10/19/16,Possession of a Controlled Substance,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,White-Hispanic,20,   ,Saint Anns Avenue,EAST 149 STREET,Saint Anns Avenue & EAST 149 STREET,Bronx,1008345,235949,,New York,2300,USCGeocoder,21,1,4.1,,3d576b58-baad-4ea3-bfb8-17992839b5a1,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,11/9/16,Grand Larceny Auto,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black,24,   ,Brook Avenue,EAST 143 STREET,Brook Avenue & EAST 143 STREET,Bronx,1007163,234758,,New York,2301,USCGeocoder,20,1,4.1,,23c8b64f-562b-4b6a-b76f-f37d662b1c4d,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,11212016,Felony,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,White-Hispanic,36,   ,Powers Avenue,EAST 141 STREET,Powers Avenue & EAST 141 STREET,Bronx,1008461,233390,,New York,2302,USCGeocoder,20,1,4.1,,5a21acc2-d600-4bc6-a4ef-fb5a7ef9eedc,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,10/13/16,Misdemeanor,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black,20,   ,Courtlandt Avenue,EAST 151 STREET,Courtlandt Avenue & EAST 151 STREET,Bronx,1006698,237295,,New York,2303,USCGeocoder,20,1,4.1,,6f3b12a9-69c0-4d75-b955-b7e463a92f73,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,11212016,Felony,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,White-Hispanic,14,   ,Brook Avenue,EAST 141 STREET,Brook Avenue & EAST 141 STREET,Bronx,1006936,234238,,New York,2304,USCGeocoder,20,1,4.1,,fdc783a8-4285-469e-9f1b-2a28b13d976f,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,12052016,Felony,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Female,Black,14,   ,Grand Concourse,EAST 149 STREET,Grand Concourse & EAST 149 STREET,Bronx,1004369,237509,,New York,2305,USCGeocoder,20,1,4.1,,27bc1e1a-9d81-4fe2-9bcc-e8e719f7e985,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,12052016,Felony,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black-Hispanic,14,   ,Grand Concourse,EAST 149 STREET,Grand Concourse & EAST 149 STREET,Bronx,1004369,237509,,New York,2306,USCGeocoder,22,1,4.1,,fd7d440c-f457-4388-89fe-3fe9cca6c358,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,10/23/16,Assault,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black-Hispanic,15,   ,Courtlandt Avenue,EAST 149 STREET,Courtlandt Avenue & EAST 149 STREET,Bronx,1006520,236780,,New York,2307,USCGeocoder,21,1,4.1,,ddac5459-32ac-498f-a1db-70dd60df86dd,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,41,5282016,Criminal Possession of Weapon,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black-Hispanic,35,982 SOUTHERN BOULEVARD,Aldus Street,EAST 163 STREET,Aldus Street & EAST 163 STREET,Bronx,1014215,238893,,New York,10,USCGeocoder,96,1,4.1,,185f87e9-0430-49a3-9397-91f453a42830,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5310.171298,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.82249729,-73.89166655,Relaxed,982,,,SOUTHERN,BLVD,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,41,6182016,Criminal Possession of Weapon,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Male,Black-Hispanic,26,971 KELLY STREET,Westchester Avenue,EAST 163 STREET,Westchester Avenue & EAST 163 STREET,Bronx,1013068,238755,,New York,18,USCGeocoder,114,1,4.1,,5c51d4ab-98e3-4e52-8378-ce3af84ca2ce,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3954.35886,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.82195829,-73.89595927,Relaxed,971,,,KELLY,ST,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,41,6182016,Criminal Possession of Weapon,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Female,Other,25,971 KELLY STREET,Westchester Avenue,EAST 163 STREET,Westchester Avenue & EAST 163 STREET,Bronx,1013068,238755,,New York,19,USCGeocoder,87,1,4.1,,e221cfd3-38af-44ba-b28d-2372c79dffd9,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3954.35886,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.82195829,-73.89595927,Relaxed,971,,,KELLY,ST,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,41,2192016,Criminal Possession of Weapon,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Male,White-Hispanic,46,970 PROSPECT AVENUE,East 164 Street,EAST 163 STREET,East 164 Street & EAST 163 STREET,Bronx,1011878,239178,,New York,20,USCGeocoder,107,1,4.1,,a7fe7088-edcc-47ba-83d9-b25435f1150c,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3513.05071,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.82316267,-73.90007469,Relaxed,970,,,PROSPECT,AVE,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,41,10/2/16,Possession of a Controlled Substance,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Male,White-Hispanic,36,955 EAST 163 STREET,Tiffany Street,KELLY STREET,Tiffany Street & KELLY STREET,Bronx,1013151,238407,,New York,24,USCGeocoder,163,1,4.1,,803b6ddf-473c-44d4-a856-f51cef7eeee7,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1960.830417,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.8210819,-73.89585183,Relaxed;Soundex,955,,E,163,ST,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,41,10/2/16,Possession of a Controlled Substance,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,White-Hispanic,31,955 EAST 163 STREET,Tiffany Street,KELLY STREET,Tiffany Street & KELLY STREET,Bronx,1013151,238407,,New York,25,USCGeocoder,130,1,4.1,,a5d7f030-f42b-4b4c-85f8-4a5ea7567d73,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1960.830417,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.8210819,-73.89585183,Relaxed;Soundex,955,,E,163,ST,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,41,10/31/16,Misdemeanor,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black,20,951 HOE AVENUE,Aldus Street,EAST 163 STREET,Aldus Street & EAST 163 STREET,Bronx,1014602,238799,,New York,27,USCGeocoder,97,1,4.1,,6c4fe56d-9493-40bb-8636-979bda3ae7e9,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5199.070374,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.82206111,-73.8904191,Relaxed,951,,,HOE,AVE,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,41,10/31/16,Misdemeanor,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black,20,951 HOE AVENUE,Aldus Street,EAST 163 STREET,Aldus Street & EAST 163 STREET,Bronx,1014602,238799,,New York,28,USCGeocoder,81,1,4.1,,f74e32a7-28c6-4c67-b001-9e6d1ad583e0,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5199.070374,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.82206111,-73.8904191,Relaxed,951,,,HOE,AVE,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,41,4282016,Criminal Possession of Weapon,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Male,Black-Hispanic,23,949 FAILE STREET,Aldus Street,BRUCKNER BOULEVARD,Aldus Street & BRUCKNER BOULEVARD,Bronx,1014864,238795,,New York,33,USCGeocoder,105,1,4.1,,365d1bf0-24a4-47fb-9c62-624703cac817,3,StreetSegmentInterpolation,BrokenTie,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4232.910117,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.82228441,-73.88948022,Relaxed,949,,,FAILE,ST,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,41,1192016,Petit Larceny,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Female,Black,17,941 SOUTHERN BOULEVARD,Westchester Avenue,EAST 163 STREET,Westchester Avenue & EAST 163 STREET,Bronx,1014242,238443,,New York,34,USCGeocoder,145,1,4.1,,94b9caf7-36a4-447e-89e5-7fe165c74ecb,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5310.171298,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.82099305,-73.89170677,Relaxed,941,,,SOUTHERN,BLVD,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,41,2152016,Criminal Possession of Weapon,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Male,White-Hispanic,30,930 FOX STREET,East 163 Street,SIMPSON STREET,East 163 Street & SIMPSON STREET,Bronx,1013624,238275,,New York,38,USCGeocoder,112,1,4.1,,d0087cd0-c76a-47aa-9c93-9734b89ac3df,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2799.523838,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.82068908,-73.89378938,Relaxed,930,,,FOX,ST,,,,,,Bronx,NY,,,,,,,,,,,,,,,
